-0.370131,-0.084981,-0.972494,-0.290241,0.275646,0.916395
-0.419899,-0.255116,-0.970699,-0.405287,0.065783,0.911819
-0.447058,-0.346972,-0.965926,-0.434799,0.231548,0.870250
-0.432281,-0.084266,-0.977705,0.259342,-0.087709,-0.961795
-0.344091,-0.226074,-0.961328,0.359652,-0.128903,-0.924140
-0.368773,-0.310872,-0.959401,-0.231080,0.463888,0.855225
-0.559053,0.179252,0.072672,-0.450621,0.858094,-0.246201
-0.395055,0.135108,0.681388,0.983244,-0.143260,-0.112731
-0.406318,0.030114,-0.507144,-0.500515,0.438684,-0.746352
-0.320366,-0.034133,0.760691,0.941266,0.324175,-0.094492
-0.324120,-0.053080,0.679199,0.911702,0.408879,-0.040213
-0.301354,0.006973,0.401705,0.807010,0.581188,0.104670
-0.342494,-0.130908,0.435598,0.652380,-0.671998,0.350454
-0.397452,-0.407647,-0.951212,-0.170945,0.131573,0.976456
-0.425491,-0.502278,-0.941885,0.187649,0.150509,0.970636
-0.302711,-0.281028,-0.820764,-0.642855,0.696918,0.317873
-0.291368,-0.247252,-0.897220,-0.342421,0.436689,0.831896
-0.310620,-0.313463,-0.909656,-0.315002,0.944051,-0.097680
-0.320524,-0.350549,-0.941754,-0.288600,-0.228617,0.929755
-0.342733,-0.426414,-0.947403,-0.086221,0.161492,0.983100
-0.364300,-0.500135,-0.952219,-0.267957,0.117328,0.956260
-0.395055,-0.603787,-0.936674,-0.690821,-0.272346,0.669772
-0.417264,-0.679744,-0.941929,0.057163,0.068355,0.996022
-0.441466,-0.761772,-0.939958,-0.340866,0.025448,0.939767
-0.253105,-0.285407,-0.509728,0.113043,0.991046,0.071064
-0.211008,-0.170760,-0.913072,0.038108,0.080545,0.996022
-0.221632,-0.209183,-0.941841,0.130979,-0.988639,0.073740
-0.271637,-0.379766,-0.939389,0.154150,0.231508,-0.960542
-0.399928,-0.814762,-0.923669,-0.064245,0.304338,0.950395
-0.121939,-0.055311,-0.933302,0.536050,-0.318812,-0.781671
-0.144467,-0.132517,-0.936718,0.427631,-0.138061,-0.893348
-0.172106,-0.226254,-0.931025,0.265892,-0.284268,-0.921137
-0.205016,-0.336964,-0.913991,0.227042,0.452334,-0.862465
-0.220194,-0.390047,-0.935317,0.273014,-0.151148,-0.950062
-0.249031,-0.488518,-0.923713,-0.465865,0.340750,0.816615
-0.276590,-0.581628,-0.915393,-0.206173,0.335390,0.919242
-0.319408,-0.728175,-0.927303,-0.190268,-0.231053,0.954155
-0.054600,-0.048074,-0.926865,0.353565,0.294789,-0.887745
-0.078085,-0.128138,-0.928486,-0.525716,0.580391,0.621908
-0.095018,-0.186937,-0.943943,-0.049362,-0.025284,0.998461
-0.135678,-0.322756,-0.910094,-0.588537,0.127404,0.798369
-0.157967,-0.398620,-0.913904,-0.098205,-0.103268,0.989794
-0.183449,-0.486375,-0.911889,0.485530,-0.244377,-0.839369
-0.216121,-0.596282,-0.894417,0.080008,-0.177116,-0.980932
-0.240404,-0.678937,-0.895206,0.311106,-0.215133,0.925706
-0.256062,-0.733444,-0.912634,-0.082819,-0.130585,0.987972
-0.271317,-0.786702,-0.931157,-0.030054,0.062378,0.997600
-0.303191,-0.893932,-0.913904,0.170330,0.099848,0.980315
0.027998,-0.054242,-0.905759,0.272909,0.223755,-0.935657
-0.049168,-0.316233,-0.901686,-0.242422,0.228842,0.942795
-0.076167,-0.407647,-0.895293,-0.147072,0.368155,0.918059
-0.092144,-0.463228,-0.912546,0.352217,-0.001875,-0.935917
-0.121858,-0.564649,-0.901073,-0.571938,0.048303,0.818873
-0.151894,-0.665531,-0.887367,-0.485550,-0.791833,0.370461
-0.169069,-0.725137,-0.903657,-0.195678,-0.165620,0.966582
0.080243,-0.117148,-0.899322,-0.142952,-0.107272,0.983899
0.051803,-0.213563,-0.892272,-0.055745,0.149678,0.987162
0.027598,-0.295770,-0.891921,-0.213764,-0.025079,0.976563
0.002277,-0.381915,-0.891177,-0.077529,0.270105,0.959704
-0.027918,-0.483871,-0.879748,0.324941,-0.004879,-0.945722
-0.086632,-0.687696,-0.907905,-0.236058,-0.125937,0.963544
-0.110357,-0.768742,-0.909788,-0.324153,0.236526,0.915959
0.097495,-0.186937,-0.209245,-0.727094,-0.354604,0.587870
-0.012981,-0.630326,-0.891002,-0.352981,0.203787,0.913168
0.113072,-0.392905,-0.845636,0.974280,-0.053966,-0.218785
0.072254,-0.534713,-0.862101,0.612918,0.384741,-0.690149
0.053641,-0.599053,-0.873180,0.531237,0.042503,-0.846156
0.033110,-0.670091,-0.881981,0.570486,-0.026137,-0.820891
0.010424,-0.747204,-0.884302,0.055219,-0.034128,0.997891
-0.036625,-0.907959,-0.888418,-0.248373,0.170429,0.953554
0.094701,-0.616298,-0.858379,-0.081377,-0.124740,0.988847
0.078085,-0.674378,-0.873617,-0.323683,0.270408,0.906702
0.059473,-0.738898,-0.884696,0.440967,-0.313984,-0.840810
0.011304,-0.903045,-0.884390,-0.293848,-0.229964,0.927777
0.176899,-0.537216,-0.782273,0.772061,-0.034660,-0.634603
-0.267963,-0.174872,-0.954365,0.015658,0.140004,0.990027
-0.340417,-0.251004,-0.956861,-0.078924,0.262047,0.961822
-0.416544,-0.330621,-0.957124,0.036937,0.467657,0.883138
-0.214283,-0.086677,-0.964962,-0.475894,0.223873,0.850533
-0.313177,-0.183452,-0.955679,-0.421168,0.581356,0.696163
-0.376523,-0.253775,-0.962466,0.610215,-0.133036,-0.780986
-0.449693,-0.331695,-0.965750,-0.289054,0.078689,0.954073
-0.255262,-0.090609,-0.967984,-0.455933,-0.492115,-0.741585
-0.336982,-0.175587,-0.967152,-0.457401,0.037958,-0.888450
-0.404641,-0.248594,-0.971793,0.113114,-0.017092,0.993435
-0.361026,-0.136357,-0.961897,-0.076253,0.175901,0.981450
-0.431481,-0.212314,-0.966714,-0.228332,0.310043,0.922896
-0.445301,-0.143954,-0.985850,0.064340,-0.462786,-0.884132
-0.415026,-0.080956,-0.992681,0.109187,-0.353634,0.928989
-0.419738,-0.474578,-0.960758,-0.217563,0.285344,0.933405
-0.315573,-0.276027,-0.958131,0.340109,0.085120,-0.936526
-0.396493,-0.342772,-0.967020,-0.145821,0.280662,-0.948665
-0.362384,-0.277903,-0.963561,0.215511,-0.120059,0.969093
-0.318928,-0.192920,-0.976085,-0.094241,0.174615,0.980116
-0.286417,-0.131890,-0.971487,-0.083711,0.138299,0.986846
-0.251188,-0.064338,-0.972100,0.232961,-0.133003,0.963348
-0.421576,-0.337144,-0.963824,0.099984,0.244284,-0.964535
-0.378680,-0.253240,-0.975953,-0.234909,-0.068574,0.969596
-0.346487,-0.192031,-0.971574,-0.162239,0.224435,0.960889
-0.316612,-0.136984,-0.960058,0.522903,0.052332,-0.850784
-0.276910,-0.060045,-0.965969,-0.001379,0.437982,0.898983
-0.449693,-0.291571,-0.963955,-0.412593,0.123423,0.902515
-0.411830,-0.218477,-0.967414,-0.091949,0.090310,0.991660
-0.373247,-0.143687,-0.973414,-0.289058,-0.193689,0.937513
-0.337860,-0.076309,-0.973808,-0.076121,-0.021471,0.996867
-0.474298,-0.201231,-0.975428,0.070022,0.109625,0.991504
-0.436515,-0.128765,-0.977355,-0.511722,0.224344,0.829343
-0.399848,-0.059063,-0.977705,0.218346,0.753642,-0.619958
0.699805,-0.031903,0.040180,-0.178214,-0.385089,0.905509
0.087190,-0.962559,-0.878303,-0.360944,-0.310909,0.879236
-0.086552,-0.886247,-0.899059,-0.042958,-0.279683,0.959131
