0.309869,0.175420,0.344435,0.418964,0.081734,-0.904317
-0.068955,0.633201,0.572592,-0.608039,-0.131735,-0.782901
0.120925,-0.228116,0.307556,0.163057,-0.042545,0.985699
0.419779,-0.268412,0.708632,-0.020181,-0.473049,0.880805
-0.642483,-0.743356,0.784562,0.888738,-0.048172,-0.455877
0.435832,0.617760,0.483786,-0.078048,-0.532388,0.842895
0.088461,-0.726480,0.768514,0.791694,-0.294234,0.535394
-0.053697,-0.520407,0.880534,0.715434,0.468538,0.518291
-0.467933,0.306526,0.462517,0.376144,0.659179,0.651152
-0.212122,-0.733081,0.937595,0.896710,-0.440871,-0.039301
0.012812,0.621434,0.511099,-0.455971,0.742078,-0.491336
-0.481394,0.100626,0.800715,-0.510163,0.468080,0.721550
0.243072,0.250559,0.602428,-0.596326,-0.119755,0.793760
-0.828260,-0.551059,0.773524,0.941606,-0.062869,-0.330797
-0.600591,-0.721371,0.781286,0.165763,-0.754689,0.634797
-0.375730,0.758625,0.407943,0.514768,-0.201740,-0.833255
0.008205,0.529361,0.481613,0.879784,0.446141,-0.164130
0.165911,0.048906,0.586748,0.082938,-0.082288,0.993152
-0.244153,-0.299696,0.811367,0.094146,0.735684,-0.670751
0.528900,-0.414729,0.742655,-0.294583,0.925388,0.238491
-0.126395,-0.664773,0.775224,-0.148628,-0.982091,0.115791
0.200605,-0.304231,0.704865,0.175019,0.725480,-0.665618
-0.357158,0.467022,0.395767,-0.014872,-0.375281,0.926792
0.229468,-0.502670,0.605792,0.325195,0.796935,0.509060
-0.126395,-0.467826,0.949491,0.559921,0.757913,-0.334748
0.401857,0.462890,0.580108,0.736920,0.038905,0.674859
-0.691213,-0.312037,0.859020,0.964981,0.031550,0.260414
-0.589507,-0.460824,0.872615,0.930640,0.343989,-0.124825
0.294752,-0.420470,0.323902,0.862890,-0.414683,0.288892
0.066653,0.031629,0.682843,0.745108,-0.321877,0.584131
-0.606709,-0.309110,0.854763,0.290771,0.759742,-0.581587
-0.345786,-0.200964,0.857478,0.151656,-0.988110,0.025277
0.492118,-0.061764,0.473239,0.980959,-0.190857,0.035970
-0.400130,-0.766776,0.916747,0.477163,0.878374,-0.027810
0.073418,-0.464555,0.808564,0.938334,-0.345070,0.021345
-0.011158,-0.404110,0.912402,-0.445386,0.876454,-0.182922
0.133953,-0.364848,0.804394,0.908186,-0.417985,-0.022076
0.084863,-0.296137,0.784544,0.898629,-0.150828,-0.411966
0.269489,-0.443029,0.425270,-0.111423,-0.939346,0.324368
-0.191465,0.461684,0.711137,-0.116363,-0.905610,0.407836
0.244728,0.288560,0.685734,-0.473372,0.869599,0.140416
0.449075,0.136100,0.441441,-0.750196,0.141217,-0.645959
0.310444,-0.747374,-0.975403,0.065580,-0.051598,0.996512
-0.032823,0.571035,0.482524,-0.371427,0.089059,0.924181
-0.059527,-0.283050,0.785280,0.882931,-0.263699,0.388453
