-0.382237,0.167826,0.513120,-0.067757,0.266369,0.961487
0.393654,-0.411921,0.512521,0.831293,0.553833,-0.047120
0.148179,-0.173086,0.946505,0.837305,0.212668,0.503680
-0.031408,0.734548,-0.996131,0.049584,0.098783,0.993873
0.523795,0.501534,0.468559,-0.292413,0.183574,-0.938507
-0.021429,-0.497589,0.761152,0.657281,0.667653,-0.349602
0.100297,0.040390,-0.586752,0.832249,-0.548531,0.080474
0.053655,0.936377,0.260022,-0.326826,-0.252131,-0.910832
0.322223,0.100695,0.583996,-0.403079,0.810053,0.425842
0.356665,0.194814,0.771757,-0.198908,0.440280,0.875551
0.061875,-0.295320,0.827088,0.322213,-0.387232,-0.863846
0.168010,-0.043520,0.343200,-0.290950,-0.858753,-0.421772
0.784469,-0.410419,0.427506,0.327493,0.834885,0.442397
0.368343,-0.046089,0.696566,-0.473511,-0.497298,-0.726968
0.174207,0.618887,-0.988756,-0.187792,0.146388,0.971239
0.694512,-0.375725,0.440601,0.098364,0.640978,0.761231
0.212499,0.183604,0.731552,0.986532,0.114306,-0.117000
0.087708,-0.328825,0.837595,0.722668,-0.363488,-0.587901
0.300695,-0.197509,0.882184,0.873579,-0.088294,0.478606
0.206368,-0.054857,-0.097798,0.725701,0.623044,-0.291846
0.187776,0.703925,0.474084,0.036137,0.174614,0.983974
0.397241,0.659027,0.542497,0.261278,0.127348,0.956826
0.285495,0.152920,0.819142,0.790974,-0.408162,-0.455810
-0.096708,0.487254,0.259173,-0.386930,0.448550,0.805660
0.585571,0.297327,0.348377,0.110218,-0.840053,0.531190
0.141916,-0.193939,0.240845,0.810544,-0.090601,-0.578628
0.116279,0.620829,0.469923,0.014232,-0.431374,0.902061
0.031606,0.666729,0.293073,-0.178820,0.038719,0.983120
-0.075898,-0.091488,0.816748,0.170852,0.748593,0.640638
0.385890,0.286430,0.555092,0.287752,0.546262,0.786636
-0.182164,-0.174274,0.686477,0.974773,0.046123,0.218379
